t_s,x_m,y_m,v,k
13.188,-0.031,0.008,0.000,1.000
13.988,-0.031,0.009,0.000,1.000
14.288,-0.031,0.009,0.000,1.000
14.488,-0.031,0.009,0.000,1.000
17.588,0.028,0.005,0.000,1.000
17.688,0.028,0.005,0.000,1.000
17.788,0.028,0.005,0.000,1.000
17.888,0.028,0.005,0.000,1.000
17.988,0.028,0.005,0.000,1.000
18.088,0.028,0.005,0.000,1.000
18.188,0.028,0.005,0.000,1.000
18.288,0.028,0.005,0.000,1.000
18.388,0.028,0.005,0.000,1.000
18.488,0.028,0.005,0.000,1.000
18.588,0.028,0.004,0.000,1.000
18.688,0.028,0.004,0.000,1.000
18.788,0.028,0.004,0.000,1.000
18.888,0.028,0.004,0.000,1.000
18.988,0.028,0.004,0.000,1.000
19.088,0.028,0.004,0.000,1.000
19.188,0.028,0.004,0.000,1.000
19.288,0.028,0.004,0.000,1.000
19.388,0.028,0.004,0.000,1.000
19.488,0.028,0.004,0.000,1.000
19.588,0.028,0.004,0.000,1.000
19.688,0.028,0.004,0.000,1.000
19.788,0.028,0.004,0.000,1.000
19.888,0.028,0.004,0.000,1.000
19.988,0.028,0.004,0.000,1.000
20.088,0.028,0.004,0.000,1.000
20.188,0.028,0.004,0.000,1.000
20.288,0.028,0.004,0.000,1.000
20.388,0.028,0.004,0.000,1.000
20.488,0.028,0.004,0.000,1.000
20.588,0.028,-0.011,0.000,1.000
20.688,0.028,-0.011,0.000,1.000
20.788,0.028,-0.011,0.000,1.000
20.888,0.028,-0.011,0.000,1.000
20.988,0.028,-0.011,0.000,1.000
21.088,0.028,-0.011,0.000,1.000
21.188,0.028,-0.011,0.000,1.000
21.288,0.028,-0.011,0.000,1.000
21.388,0.028,-0.011,0.000,1.000
21.488,0.028,-0.011,0.000,1.000
21.588,0.028,-0.018,0.000,1.000
21.688,0.028,-0.018,0.000,1.000
21.788,0.028,-0.018,0.000,1.000
21.888,0.028,-0.018,0.000,1.000
21.988,0.028,-0.018,0.000,1.000
22.088,0.028,-0.018,0.000,1.000
22.188,0.028,-0.018,0.000,1.000
22.288,0.028,-0.018,0.000,1.000
22.388,0.028,-0.018,0.000,1.000
22.488,0.028,-0.018,0.000,1.000
22.588,0.027,-0.020,0.000,1.000
22.688,0.027,-0.020,0.000,1.000
22.788,0.027,-0.020,0.000,1.000
