t_s,x_m,y_m,v,k
13.191,-0.192,0.141,0.000,1.000
13.491,-0.190,0.146,0.000,1.000
13.691,-0.190,0.146,0.000,1.000
13.890,-0.190,0.146,0.000,1.000
14.491,-0.025,0.085,0.000,1.000
17.590,0.235,-0.008,0.000,1.000
17.691,0.235,-0.008,0.000,1.000
17.791,0.235,-0.008,0.000,1.000
17.890,0.235,-0.008,0.000,1.000
17.991,0.235,-0.008,0.000,1.000
18.090,0.235,-0.008,0.000,1.000
18.191,0.235,-0.008,0.000,1.000
18.291,0.235,-0.008,0.000,1.000
18.390,0.240,-0.009,0.000,1.000
18.491,0.240,-0.009,0.000,1.000
18.590,0.240,-0.009,0.000,1.000
18.691,0.240,-0.009,0.044,1.000
18.791,0.240,-0.009,0.068,1.000
18.890,0.240,-0.009,0.078,1.000
18.991,0.240,-0.009,0.100,1.000
19.090,0.240,-0.009,0.206,1.000
19.191,0.240,-0.009,0.342,1.000
19.291,0.240,-0.009,0.389,1.000
19.390,0.250,0.001,0.495,1.000
19.491,0.250,0.001,0.581,1.000
19.590,0.250,0.001,0.702,1.000
19.691,0.250,0.001,0.820,1.000
19.791,0.250,0.001,0.927,1.000
19.890,0.250,0.001,1.030,1.000
19.991,0.250,0.001,1.148,1.000
20.090,0.250,0.001,1.175,1.000
20.191,0.250,0.001,1.318,1.000
20.291,0.250,0.001,1.452,1.000
20.390,0.324,-0.088,1.464,1.000
20.491,0.324,-0.088,1.555,1.000
20.590,0.324,-0.088,1.669,1.000
20.691,0.324,-0.088,1.764,1.000
20.791,0.324,-0.088,1.863,1.000
20.890,0.324,-0.088,1.927,1.000
20.991,0.324,-0.088,2.027,1.000
21.090,0.324,-0.088,2.091,1.000
21.191,0.324,-0.088,2.092,1.000
21.291,0.324,-0.088,2.096,1.000
21.390,0.601,-0.080,2.069,1.000
21.491,0.601,-0.080,2.050,1.000
21.590,0.601,-0.080,2.037,1.000
21.691,0.601,-0.080,2.031,1.000
21.791,0.601,-0.080,2.070,1.000
21.890,0.601,-0.080,2.093,1.000
21.991,0.601,-0.080,2.098,1.000
22.090,0.601,-0.080,2.114,1.000
22.191,0.601,-0.080,2.175,1.000
22.291,0.601,-0.080,2.198,1.000
22.390,1.028,-0.100,2.222,1.000
22.491,1.233,-0.182,2.202,1.000
22.590,1.438,-0.265,2.212,1.000
22.691,1.643,-0.347,2.208,1.000
22.791,1.843,-0.427,2.175,1.000
22.890,2.049,-0.510,2.199,1.000
22.991,2.255,-0.592,2.209,1.000
23.090,2.459,-0.674,2.204,1.000
23.191,2.663,-0.756,2.203,1.000
23.291,2.868,-0.838,2.203,1.000
23.390,3.556,-0.954,2.241,1.000
23.491,3.770,-1.040,2.273,0.994
23.590,3.983,-1.126,2.288,0.992
23.691,4.207,-1.216,2.354,0.986
23.791,4.437,-1.308,2.420,0.982
23.890,4.669,-1.401,2.465,0.980
23.991,4.906,-1.496,2.520,0.978
24.090,5.145,-1.592,2.551,0.977
24.191,5.382,-1.687,2.556,0.977
24.291,5.617,-1.781,2.540,0.977
24.390,6.217,-2.029,2.504,0.977
24.491,6.448,-2.122,2.481,0.978
24.590,6.675,-2.213,2.450,0.978
24.691,6.899,-2.303,2.424,0.979
24.791,7.123,-2.393,2.419,0.979
24.890,7.348,-2.483,2.423,0.979
24.991,7.568,-2.571,2.389,0.979
25.090,7.796,-2.663,2.430,0.979
25.191,8.026,-2.755,2.464,0.979
25.291,8.258,-2.848,2.485,0.978
25.390,8.800,-3.227,2.540,0.988
25.491,9.036,-3.322,2.521,0.988
25.590,9.270,-3.416,2.524,0.988
25.691,9.505,-3.510,2.534,0.988
25.791,9.739,-3.604,2.520,0.988
25.890,9.974,-3.698,2.535,0.988
25.991,10.212,-3.794,2.554,0.988
26.090,10.446,-3.887,2.525,0.988
26.191,10.681,-3.982,2.534,0.988
26.291,10.914,-4.075,2.515,0.988
