t_s,x_m,y_m,v,k
13.502,-0.518,-0.524,0.000,1.000
13.802,-0.518,-0.524,0.000,1.000
14.302,-0.519,-0.523,0.000,1.000
17.602,0.008,0.519,1.761,1.000
17.702,0.008,0.519,1.646,1.000
17.802,0.008,0.519,1.720,1.000
17.902,0.008,0.519,1.746,1.000
18.002,0.008,0.519,1.848,1.000
18.102,0.132,1.296,1.987,1.000
18.202,0.030,1.150,2.072,1.000
18.302,0.159,1.321,2.131,1.000
18.402,0.298,1.506,2.250,1.000
18.502,0.436,1.691,2.278,1.000
18.602,0.582,1.884,2.345,1.000
18.702,0.728,2.079,2.384,1.000
18.802,0.885,2.288,2.485,1.000
18.902,1.041,2.496,2.529,1.000
19.002,1.201,2.710,2.587,1.000
19.102,1.490,3.539,2.700,1.000
19.202,1.661,3.767,2.774,1.000
19.302,1.826,3.987,2.759,1.000
19.402,1.996,4.213,2.794,1.000
19.502,2.174,4.450,2.868,1.000
19.602,2.353,4.689,2.920,1.000
19.702,2.527,4.921,2.909,1.000
19.802,2.703,5.155,2.919,1.000
19.902,2.882,5.394,2.947,1.000
20.002,3.064,5.636,2.984,1.000
20.102,3.265,6.377,2.866,1.000
20.202,3.433,6.601,2.832,1.009
20.302,3.606,6.832,2.863,1.004
20.402,3.594,6.798,2.858,1.004
20.502,3.783,7.000,2.805,1.008
20.602,3.969,7.200,2.760,1.009
20.702,4.158,7.402,2.768,1.009
20.802,4.345,7.603,2.752,1.009
20.902,4.527,7.797,2.706,1.010
21.002,4.711,7.994,2.699,1.010
21.102,4.918,8.607,2.718,1.011
21.202,5.103,8.804,2.703,1.012
21.302,5.287,9.002,2.703,1.012
21.402,5.475,9.204,2.741,1.011
21.502,5.665,9.407,2.761,1.011
21.602,5.853,9.608,2.761,1.011
21.702,6.044,9.812,2.778,1.011
21.802,6.234,10.016,2.785,1.011
21.902,6.424,10.220,2.786,1.011
22.002,6.616,10.425,2.801,1.011
22.102,7.136,10.787,2.908,1.023
22.202,7.335,11.000,2.920,1.023
22.302,7.536,11.215,2.962,1.022
22.402,7.737,11.430,2.941,1.022
22.502,7.939,11.646,2.952,1.022
22.602,8.139,11.861,2.943,1.022
22.702,8.344,12.081,2.981,1.022
22.802,8.551,12.302,3.016,1.022
22.902,8.764,12.530,3.082,1.022
23.002,8.978,12.759,3.115,1.021
23.102,9.563,13.056,3.184,1.030
23.202,9.781,13.290,3.148,1.031
23.302,9.997,13.521,3.173,1.031
23.402,10.216,13.756,3.223,1.030
23.502,10.437,13.992,3.236,1.030
23.602,10.657,14.228,3.223,1.030
23.702,10.876,14.463,3.215,1.030
23.802,11.095,14.698,3.218,1.030
23.902,11.275,14.883,3.224,1.030
24.002,11.502,15.116,3.243,1.030
24.102,11.879,15.590,3.304,1.037
24.202,12.107,15.825,3.339,1.036
24.302,12.340,16.064,3.361,1.036
24.402,12.574,16.304,3.329,1.036
24.502,12.811,16.548,3.405,1.036
24.602,13.051,16.794,3.440,1.035
24.702,13.290,17.039,3.422,1.036
24.802,13.528,17.284,3.420,1.036
24.902,13.770,17.532,3.454,1.036
25.002,14.012,17.781,3.471,1.035
25.102,14.197,18.319,3.492,1.034
25.202,14.442,18.571,3.472,1.035
25.302,14.684,18.820,3.502,1.034
25.402,14.929,19.071,3.494,1.034
25.502,15.174,19.322,3.516,1.034
25.602,15.418,19.573,3.500,1.034
25.702,15.665,19.827,3.541,1.034
25.802,15.914,20.083,3.573,1.034
25.902,16.165,20.340,3.596,1.034
26.002,16.415,20.597,3.579,1.034
26.102,16.666,20.989,3.546,1.031
26.202,17.100,21.518,3.538,1.031
26.302,17.314,21.800,3.587,1.031
26.402,17.531,22.085,3.566,1.031
26.502,17.746,22.368,3.555,1.031
26.602,17.960,22.651,3.552,1.031
26.702,18.174,22.933,3.543,1.031
26.802,18.387,23.214,3.524,1.031
26.902,18.601,23.496,3.536,1.031
27.002,18.814,23.777,3.529,1.031
27.102,19.429,23.865,3.541,1.030
27.202,19.646,24.152,3.499,1.031
27.302,19.858,24.431,3.462,1.031
27.402,20.068,24.708,3.488,1.031
27.502,20.281,24.989,3.535,1.031
27.602,20.494,25.269,3.507,1.031
27.702,20.707,25.551,3.534,1.031
27.802,20.919,25.830,3.501,1.031
27.902,21.134,26.113,3.540,1.031
28.002,21.348,26.395,3.544,1.031
28.102,21.993,26.485,3.529,1.033
28.202,22.206,26.767,3.528,1.033
28.302,22.419,27.047,3.565,1.033
28.402,22.633,27.330,3.515,1.033
28.502,22.848,27.613,3.555,1.033
28.602,23.207,28.144,3.542,1.033
28.702,23.400,28.447,3.593,1.033
28.802,23.594,28.750,3.593,1.033
28.902,23.787,29.052,3.581,1.033
29.002,23.977,29.350,3.544,1.033
29.102,24.425,29.488,3.602,1.030
